"TOKEN";"COMMENT";"DO NOT TRANSLATE";CONSTRAINT;"REFTEXT";"CLASSEMENT";"ExisteDansSlayer"
"StavangerD";"       ";"-----";;"La prise de ce premier objectif est un succès majeur.\n\nL'Etat-major vous accorde des moyens supplémentaires pour vous emparer du second, c'est à dire Bergen, dans les plus brefs délais !";;
"StavangerH";"       ";"-----";;"Gain de 50 points politiques.";;
"StavangerT";"       ";"-----";;"Stavanger est tombée !";;
"Sui_gen";"          ";"-----";;"Next";;
"TUT_0_p1";"         ";"---p-";;"Launch the offensive";;
"TUT_0_p2";"         ";"---p-";;"First objective: the 227th Gds Tank Regiment must drive the Swedish tanks that are defending Malmo from the field.\n\n#styleGreen{Caution: a combat group that sustains total defeat or retreats will be routed. It will then be immobilised for 1 turn. If attacked by an opponent, it will be destroyed.}\n\nYou know what you have to do: rout the Swedish towards Copenhagen and pursue them to finish them off!";;
"TUT_1_p1";"         ";"---p-";;"Deploy reinforcements";;
"TUT_1_p2";"         ";"---p-";;"Reinforcements are coming!\n\nThe 9th Motor-Schutzen-Rgt. is available from the deployment menu.\n\n#styleGreen{Click on its icon (top left), then click on the deployment sector, Kiel in this case.}\n\nIt will be at your disposal at the next turn.";;
"TUT_2_p1";"         ";"---p-";;"Destroy resistance with nuclear weapons";;
"TUT_2_p2";"         ";"---p-";;"Taking Aarhus is absolutely crucial!\n\nTo attain this objective, the Kremlin allows you to use tactical nuclear weapons.\n\n#styleGreen{Select a strike from the deployment menu and target an enemy sector.}\n\nThe combat group located in that sector will dramatically lose morale and initiative, and will be immobilised. All you will have to do is finish it off.";;
"TUT_S_p1";"         ";"---p-";;"Tactical deployment";;
"TUT_S_p2";"         ";"---p-";;"Your Battlegroup is going to attack Malmo from Kalmar. Consequently, it will arrive on the battlefield via the north-east (ANNA zone). The defender will be able to deploy its troops from all other reinforcements zones (FEDOR and CHARITON). If it were attacking from Halmsatad, your Battlegroup would be arriving via the north road (FEDOR).";;
"T_DEBRIEF";"        ";"@@@@@";;"Debriefing";;
"T_DEFEAT";"         ";"@@@@@";;"Defeat";;
"T_VICTORY";"        ";"@@@@@";;"Victory";;
"UK_0_a1";"          ";"-----";;"The enemy within";;
"UK_0_a2";"          ";"---p-";;"Thousands meet in London for anti-war march launched by Arthur Scargill.";;
"UK_10_a1";"         ";"---p-";;"State of emergency";;
"UK_10_a2";"         ";"---p-";;"The RUC cannot stem the IRA offensive, which is forcing the British government to deploy troops in support, faced with a genuine popular uprising.";;
"UK_10_h1o";"        ";"---p-";;"Deployment of the 5th Airborne Brigade is delayed until turn 14.";;
"UK_1_a1";"          ";"-----";;"The Troubles";;
"UK_1_a2";"          ";"---p-";;"As the most of the British troops are deployed on the continent, the IRA have chosen this moment to mount a contest of strength with the British government.";;
"UK_2_a1";"          ";"-----";;"Bobbies";;
"UK_2_a2";"          ";"---p-";;"The British police are unceremoniously dispersing pacifist demonstrators who have gathered in Hyde Park.";;
"UK_3_a1";"          ";"-----";;"Scotland Yard";;
"UK_3_a2";"          ";"---p-";;"Scotland Yard arrests Scargill and several union members, on suspicion of colluding with the KGB.";;
"UK_4_a1";"          ";"---p-";;"Royal Ulster Constabulary";;
"UK_4_a2";"          ";"---p-";;"The British government is calling up all the reservists in the Royal Ulster Constabulary to tackle the rise in IRA activity.";;
"UK_5_a1";"          ";"-----";;"U2";;
"UK_5_a2";"          ";"---p-";;"The Irish group is organizing a massive concert against the war.";;
"UK_6_c1";"          ";"---p-";;"yes";;
"UK_6_c2";"          ";"---p-";;"no";;
"UK_6_h1p";"         ";"---p-";;"The IRA will launch a large-scale operation.";;
"UK_6_h2p";"         ";"---p-";;"20 political points earned.";;
"UK_6_o1";"          ";"-----";;"Contact";;
"UK_6_o2";"          ";"---p-";;"MI5 reports that the IRA will be contacting agents in the Czech state security service to acquire weapons from that country.";;
"UK_6_p1";"          ";"-----";;"Contact";;
"UK_6_p2";"          ";"---p-";;"Our comrades in the Czech state security services report that representatives from the IRA have contacted them to buy weapons to mount an armed uprising in Northern Ireland.\n\nShould we divert resources in the hope of creating a home front in Great Britain?";;
"UK_7_a1";"          ";"---p-";;"General strike in England";;
"UK_7_a2";"          ";"---p-";;"Following Arthur Scargill's arrest the main unions are calling for a general strike that will bring the country to a standstill.";;
"UK_7_h1o";"         ";"---p-";;"Delay in deploying British combat groups.";;
"UK_8_a1";"          ";"---p-";;"Assassination attempt in London";;
"UK_8_a2";"          ";"---p-";;"A heavily armed IRA commando attacks Margaret Thatcher's convoy.\n\nDespite heavy losses among her escort, the Prime Minister emerges unscathed, and decides to step up the fight against the IRA.";;
"UK_9_a1";"          ";"---p-";;"Failure of the IRA";;
"UK_9_a2";"          ";"---p-";;"Lack of popular support, the IRA uprising in Northern Ireland has been contained by the Royal Ulster Constabulary.";;
"V1_p1";"            ";"-----";;"Cessez-le-feu demain matin";;
"V1_p2";"            ";"-----";;"#styleGreen{Le cessez-le-feu entrera en vigueur demain 6h. Il ne vous reste que 24h à tenir !}";;
"V2_p1";"            ";"-----";;"Cessez-le-feu dans 48h";;
"V2_p2";"            ";"-----";;"Devant l'agitation en Europe de l'est, le Kremlin est contraint de reconnaître notre force et d'accepter un accord.\n\nUn cessez-le-feu a été convenu et il prendra effet dans 48h. Il faut tenir Vladivostok d'ici là !";;
"VLAD_1_p1";"        ";"-----";;"Vladivostok doit tomber";;
"VLAD_1_p2";"        ";"-----";;"#styleGreen{Vous vous êtes engagé à prendre Vladivostok en 5 jours et ce délai expire demain.}\n\nVous serez tenu personnellement responsable si vous échouez dans cette opération.";;
"VLAD_2_p1";"        ";"-----";;"Echec de l'opération";;
"VLAD_2_p2";"        ";"-----";;"#styleGreen{Vous avez échoué à vous emparer de Vladivostok dans les délais.}\n\nVeuillez déposer votre arme et remettre votre commandement au Commissaire politique de votre unité. Vous serez rapatrié à Pékin pour y être jugé.\n\nVotre famille a été prévenue et placée dans un centre de rétention gardé secret.";;
"VLA_DE1_p1";"       ";"-----";;"Vladivostok est perdue !";;
"VLA_DE1_p2";"       ";"-----";;"#styleGreen{Vous avez échoué à tenir la base Vladivostok assez longtemps pour négocier une paix favorable.}\n\nVeuillez déposer votre arme et remettre votre commandement au Commissaire politique de votre unité. Vous serez rapatrié à Pékin pour y être jugé. \n\nVotre famille a été prévenue et placée dans un centre de détention gardé secret.";;
"VLA_J1_p1";"        ";"-----";;"Un ours aux pieds d'argile ?";;
"VLA_J1_p2";"        ";"-----";;"La chute de Vladivostok a entamé la crédibilité militaire de l'URSS.\n\nEn Pologne, les syndicats appellent à la grève générale tandis que les manifestations se multiplient en Tchécoslovaquie et en Hongrie.\n\nLe Kremlin va être contraint d'accepter une Conférence de paix.";;
"VLA_J2_p1";"        ";"-----";;"Conférence de paix à Genève";;
"VLA_J2_p2";"        ";"-----";;"Alexei Kosygin, le Premier ministre soviétique, et Hua Guofeng, son homologue chinois, acceptent de se rencontrer à Genève à l'invitation de l'ONU.\n\nLes premières discussions sont glaciales, mais elles ouvrent la voie à un possible cessez-le-feu.\n\nVladivostok est l'enjeu majeur des négociations. Vous devez tenir ce port pendant ces quelques jours de pourparlers.";;
"VLA_J3_c1";"        ";"-----";;"Accepter ces armes [WIP]";;
"VLA_J3_c2";"        ";"-----";;"Refuser l'escalade";;
"VLA_J3_h1";"        ";"-----";;"[SANS EFFET : fonctionnalités pas encore opérationnelles]";;
"VLA_J3_h2";"        ";"-----";;"Vous refuserez l'emploi d'armes chimiques, et permettrez que la conférence de Genève se déroule plus rapidement.";;
"VLA_J3_p1";"        ";"-----";;"Riposte chimique";;
"VLA_J3_p2";"        ";"-----";;"Vladivostok doit être tenue à tout prix !\n\nLe GQG met à votre disposition des munitions chimiques pour frapper la contre-attaque soviétique.\n\nMais leur utilisation porterait un coup d'arrêt aux négociations de Genève, prolongeant d'autant la durée de l'opération.";;
"VLA_PR1_p1";"       ";"-----";;"Vladivostok est à nous !";;
"VLA_PR1_p2";"       ";"-----";;"#styleGreen{Félicitions ! Vos troupes ont neutralisé les derniers défenseurs et la base navale est entre nos mains.}\n\nSi vous parvenez à la tenir assez longtemps malgré la réaction ennemie, nous pourrons négocier la fin de cette crise en position de force.";;
"VLA_VI1_p1";"       ";"-----";;"Victoire !";;
"VLA_VI1_p2";"       ";"-----";;"#styleGreen{Le cessez-le-feu est en vigueur ce matin.}\n\n La base de la flotte soviétique du pacifique est une prise de guerre que nous allons pouvoir monayer au prix fort. L'Union Soviétique est humiliée et la Chine Populaire s'affirme comme la nouvelle puissance majeure en extrême orient.";;
"VictoireD";"        ";"-----";;"Vous vous êtes emparé des deux ports stratégiques et le convoi a été dérouté vers l'Angleterre.\n\nUne victoire totale sur le front scandinave n'est plus qu'une question de jour !";;
"VictoireT";"        ";"-----";;"Victoire en Norvège !";;
"ACS_AEBOMB";"       ";"---p-";;"AIR RAID";;
"ACS_AECOVR";"       ";"---p-";;"AERIAL COVER";;
"ACS_AERECO";"       ";"---p-";;"AERIAL RECON";;
"ACS_CAMOUF";"       ";"---p-";;"CAMOUFLAGE";;
"ACS_CHWEAP";"       ";"---p-";;"CHEMICAL WEAPONS";;
"ACS_COMMRA";"       ";"-----";;"Commando Raid";;
"ACS_DELAY";"        ";"-----";;"DELAY:";;
"ACS_EFFECT";"       ";"-----";;"EFFECT:";;
"ACS_IMME";"         ";"---p-";;"Immediate";;
"ACS_INTEL";"        ";"-----";;"Intel";;
"ACS_MINELA";"       ";"---p-";;"MINELAYER";;
"ACS_NABOMB";"       ";"---p-";;"NAVAL BOMBARDMENT";;
"ACS_SECTRO";"       ";"-----";;"Security Troops";;
"ACS_SECU";"         ";"-----";;"Security";;
"ACS_STRIKE";"       ";"-----";;"Strike";;
"ACS_TANUKE";"       ";"---p-";;"TACTICAL NUCLEAR WEAPON";;
"ACS_TIME";"         ";"-----";;"TIME:";;
"ACS_TYPE";"         ";"---p-";;"TYPE:";;
"ACS_UBOATS";"       ";"---p-";;"SUBMARINES";;
"AER_COR_LO";"       ";"-----";;"Aerial Corridor lost!";;
"AER_COR_TK";"       ";"-----";;"Aerial Corridor secured!";;
"ARMORS";"           ";"---p-";;"Front %1/Side %2/Rear %3/Top %4";;
"ART_RNGNOK";"       ";"-J--j";;"視界外";"OUT OF SIGHT";
"ART_TIME";"         ";"-J--j";;"着弾 時間";"TIME ON TARGET";
"AS_UNAVAIL";"       ";"-----";;"UNAVAILABLE";;
"ATT_FOB_TK";"       ";"-----";;"Enemy Forward Operating Base captured.";;
"ATT_SUP_TK";"       ";"-----";;"Enemy supply truck captured.";;
"BACK_BTN";"         ";"-J--j";;"戻る";"BACK";
"BAD";"              ";"-----";;"Bad";;
"BENCHMARK";"        ";"-----";;"[DEPRECATED]\nFPS : %1\nCurrent Rating : %2\nRating : %3";;
"BG_APPROAC";"       ";"-----";;"APPROACHING";;
"BG_AVAI_IN";"       ";"-----";;"AVAILABLE IN\n%1 DAYS";;
"BG_DPLYING";"       ";"-----";;"DEPLOYING";;
"BG_OD_AVAI";"       ";"-----";;"AVAILABLE IN\n%1 DAY";;
"BOMBS";"            ";"-----";;"%1 bombs";;
"BRD_DRAW";"         ";"-----";;"The battle stopped because both sides are exhausted (time out).";;
"BRL_EFRT";"         ";"-----";;"The enemy forces routed because they endured a total defeat.";;
"BRL_EGCU";"         ";"---p-";;"The battle stopped because our last command unit on the battlefield is now lost.";;
"BRL_EGCZ";"         ";"-----";;"The battle stopped because enemy forces took control of all command zones. ";;
"BRL_EGKO";"         ";"---p-";;"The battle stopped because our losses (%1pts) have exceeded our sustainable losses (%2pts)";;
"BRL_EGRT";"         ";"---p-";;"The battle stopped because we decided to retreat.";;
"BRL_EGSU";"         ";"-----";;"The battle stopped because we decided to surrender.";;
"BRL_NCOW";"         ";"---p-";;"The battle stopped because we had no units capable of damaging enemy units.";;
"BRL_OFRT";"         ";"-----";;"Our forces routed because we endured a total defeat.";;
"BRW_EGCU";"         ";"---p-";;"The battle stopped because the enemy’s last command unit on the battlefield has been destroyed.";;
"BRW_EGCZ";"         ";"---p-";;"The battle stopped because we took control of all the command zones.";;
"BRW_EGKO";"         ";"---p-";;"The battle stopped because the enemy losses (%1pts) have exceeded their sustainable losses (%2pts).";;
"BRW_EGRT";"         ";"-----";;"The battle stopped because the enemy decided to retreat their forces.";;
"BRW_EGSU";"         ";"-----";;"The battle stopped because the enemy decided to surrender.";;
"BR_CSQC";"          ";"-----";;"As a consequence";;
"BR_DRAW";"          ";"-J--j";;"引き分け";"DRAW";
"BR_EFAG";"          ";"-----";;"Enemy forces are getting";;
"BR_GMRL";"          ";"---p-";;"- a gain of morale %1pts (%2)";;
"BR_LCHS";"          ";"-----";;"- a loss of %1 cohesion #cohesion (fatigue from combat)";;
"BR_LMRL";"          ";"---p-";;"- a loss of morale %1pts (%2)";;
"BR_MAJDEF";"        ";"-J--j";;"大敗";"MAJOR DEFEAT";
"BR_MAJVICT";"       ";"-J--j";;"大勝";"MAJOR VICTORY";
"BR_MINDEF";"        ";"-J--j";;"惜敗";"MINOR DEFEAT";
"BR_MINVICT";"       ";"-J--j";;"辛勝";"MINOR VICTORY";
"BR_OFAG";"          ";"-----";;"Our forces are getting";;
"BR_OPPRET";"        ";"-----";;"OPPONENT RETREAT";;
"BR_OPSRNDR";"       ";"-----";;"OPPONENT SURRENDER";;
"BR_PTBONUS";"       ";"-----";;"+ %1 PTS";;
"BR_PTMALUS";"       ";"-----";;"- %1 PTS";;
"BR_RETREAT";"       ";"-J--j";;"退却";"RETREAT";
"BR_SURRNDR";"       ";"-J--j";;"降伏";"SURRENDER";
"BR_TDEAD";"         ";"-----";;"#%1{%2} has been destroyed.";;
"BR_TITLE";"         ";"-----";;"DEBRIEFING";;
"BR_TOTDEF";"        ";"-J--j";;"完敗";"TOTAL DEFEAT";
"BR_TOTVICT";"       ";"-J--j";;"圧勝";"TOTAL VICTORY";
"BTLC_TITLE";"       ";"-----";;"Choose the battle result";;
"BTLC_VICTY";"       ";"-----";;"Choose the type of victory";;
"BTLC_WIN";"         ";"-----";;"Choose the winner";;
"BTL_AIPAR";"        ";"---p-";;"Choose AI parameters";;
"BTL_AUTOHT";"       ";"---p-";;"The result of an auto-resolved battle depends on the morale, cohesion and value of the units in the battlegroups involved. Armor and air superiority have a significant impact on the end result.";;
"BTL_AUTORV";"       ";"-----";;"Auto Resolve";;
"BTL_AVOID";"        ";"-----";;"Avoid Battle";;
